=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.03.03 17:09:04 =~=~=~=~=~=~=~=~=~=~=~=
.80
132,359,83.40,25.80
132,359,83.40,25.80
132,359,83.40,25.80
132,359,83.40,25.80
132,359,83.50,25.80
132,359,83.50,25.80
133,360,83.50,25.80
132,359,83.50,25.80
132,359,83.50,25.80
132,359,83.40,25.80
132,359,83.40,25.80
132,359,83.50,25.80
132,359,83.50,25.80
132,359,83.50,25.80
132,360,83.50,25.80
132,359,83.50,25.80
132,359,83.50,25.80
132,359,83.50,25.80
132,360,83.50,25.80
132,360,83.40,25.80
132,359,83.40,25.80
132,359,83.40,25.80
132,359,83.40,25.80
132,359,83.40,25.80
133,360,83.40,25.80
132,360,83.40,25.80
132,360,83.40,25.80
132,360,83.40,25.80
132,359,83.50,25.80
132,361,83.50,25.80
132,359,83.50,25.80
132,360,83.50,25.80
132,360,83.50,25.80
132,360,83.50,25.80
132,360,83.40,25.80
132,359,83.50,25.80
132,360,83.50,25.80
132,360,83.40,25.80
131,360,83.40,25.80
132,360,83.40,25.80
132,360,83.40,25.80
132,360,83.40,25.80
132,360,83.40,25.80
132,360,83.40,25.80
132,361,83.40,25.80
132,360,83.40,25.80
132,360,83.40,25.80
132,360,83.40,25.80
132,361,83.40,25.80
132,360,83.30,25.80
132,360,83.30,25.80
132,359,83.30,25.80
132,360,83.30,25.80
132,360,83.30,25.80
132,360,83.20,25.80
132,360,83.20,25.80
132,360,83.30,25.80
132,361,83.20,25.80
131,359,83.30,25.80
132,361,83.30,25.80
132,360,83.20,25.80
132,360,83.20,25.80
132,361,83.20,25.80
132,360,83.30,25.80
132,360,83.30,25.80
132,360,83.30,25.80
132,361,83.30,25.80
132,360,83.30,25.80
132,360,83.30,25.80
132,360,83.30,25.80
132,360,83.30,25.80
132,360,83.30,25.80
132,360,83.30,25.80
132,360,83.30,25.80
132,361,83.30,25.80
131,360,83.30,25.80
132,360,83.20,25.80
132,360,83.20,25.80
132,360,83.20,25.80
132,360,83.10,25.80
132,360,83.10,25.80
132,360,83.10,25.80
132,360,83.10,25.80
132,360,83.10,25.80
131,360,83.10,25.80
132,360,83.10,25.80
132,360,83.20,25.80
132,361,83.20,25.80
131,360,83.20,25.80
132,361,83.20,25.80
131,360,83.20,25.80
131,360,83.20,25.80
131,360,83.20,25.80
131,360,83.20,25.80
132,360,83.20,25.80
132,361,83.30,25.80
131,360,83.30,25.80
132,360,83.30,25.80
132,360,83.30,25.80
132,360,83.30,25.80
131,360,83.30,25.80
131,360,83.30,25.80
132,361,83.30,25.80
132,361,83.30,25.80
132,360,83.40,25.80
131,360,83.30,25.80
132,360,83.40,25.80
132,360,83.30,25.80
132,360,83.40,25.80
131,361,83.40,25.80
132,360,83.40,25.80
132,360,83.40,25.80
131,360,83.40,25.80
131,360,83.40,25.80
132,360,83.40,25.80
132,361,83.40,25.80
132,361,83.40,25.80
132,360,83.40,25.80
132,360,83.40,25.80
131,360,83.50,25.80
132,360,83.50,25.80
131,359,83.50,25.80
132,360,83.50,25.80
131,360,83.50,25.80
131,360,83.50,25.80
131,360,83.50,25.80
131,360,83.50,25.80
131,360,83.50,25.80
131,360,83.40,25.80
131,359,83.50,25.80
132,360,83.40,25.80
131,360,83.50,25.80
132,361,83.50,25.80
132,360,83.50,25.80
131,360,83.50,25.80
131,360,83.50,25.80
131,360,83.50,25.80
131,360,83.50,25.80
131,361,83.50,25.80
132,360,83.50,25.80
132,360,83.50,25.80
131,360,83.50,25.80
131,359,83.60,25.80
131,360,83.60,25.80
131,360,83.60,25.80
132,360,83.60,25.80
132,361,83.60,25.80
132,361,83.60,25.80
132,360,83.70,25.80
131,360,83.70,25.80
131,360,83.70,25.80
131,360,83.70,25.80
132,361,83.70,25.80
131,360,83.70,25.80
132,361,83.70,25.80
131,360,83.70,25.80
131,360,83.70,25.80
131,360,83.70,25.80
131,360,83.70,25.80
131,360,83.70,25.80
131,361,83.70,25.80
131,361,83.70,25.80
132,361,83.70,25.80
131,361,83.70,25.80
131,361,83.70,25.80
131,361,83.70,25.80
131,361,83.70,25.80
132,361,83.70,25.80
131,361,83.70,25.80
132,362,83.60,25.80
131,361,83.60,25.80
131,361,83.60,25.80
132,361,83.60,25.80
131,361,83.50,25.80
131,361,83.60,25.80
131,362,83.60,25.80
131,361,83.60,25.80
132,362,83.50,25.80
131,361,83.50,25.80
131,361,83.50,25.80
131,361,83.50,25.80
131,361,83.50,25.80
131,362,83.50,25.80
131,361,83.40,25.80
131,361,83.40,25.80
132,361,83.40,25.80
131,361,83.40,25.80
131,361,83.40,25.80
131,361,83.40,25.80
131,361,83.40,25.80
132,362,83.30,25.80
131,361,83.30,25.80
131,361,83.30,25.80
131,361,83.30,25.80
131,361,83.20,25.80
131,360,83.20,25.80
131,361,83.10,25.80
131,361,83.10,25.80
131,361,83.10,25.80
131,361,83.10,25.80
131,360,83.00,25.80
131,361,83.00,25.80
131,360,83.00,25.80
131,361,83.00,25.80
131,361,83.00,25.80
131,361,83.10,25.80
131,361,83.10,25.80
131,361,83.10,25.80
131,361,83.10,25.80
131,360,83.20,25.80
131,361,83.20,25.80
131,360,83.20,25.80
131,361,83.20,25.80
131,361,83.20,25.80
131,361,83.20,25.80
131,361,83.20,25.80
131,361,83.20,25.80
131,361,83.20,25.80
131,361,83.30,25.80
131,362,83.30,25.80
131,361,83.30,25.80
131,361,83.30,25.80
130,363,83.30,25.80
131,361,83.20,25.80
131,360,83.20,25.80
131,361,83.20,25.80
131,361,83.20,25.80
131,361,83.20,25.80
131,361,83.20,25.80
131,360,83.20,25.80
131,360,83.20,25.80
131,360,83.20,25.80
131,361,83.20,25.80
131,361,83.20,25.80
131,361,83.20,25.80
131,362,83.20,25.80
131,361,83.10,25.80
131,361,83.10,25.80
131,361,83.10,25.80
131,361,83.10,25.80
131,361,83.10,25.80
131,361,83.10,25.80
131,361,83.10,25.80
131,360,83.10,25.80
131,361,83.10,25.80
131,361,83.10,25.80
131,361,83.10,25.80
131,361,83.10,25.80
131,361,83.00,25.80
131,361,83.00,25.80
131,361,83.00,25.80
131,361,83.00,25.80
131,361,83.10,25.80
130,361,83.00,25.80
131,361,83.00,25.80
130,361,83.00,25.80
131,361,83.10,25.80
131,361,83.00,25.80
131,361,83.10,25.80
130,360,83.10,25.80
131,362,83.10,25.80
131,362,83.10,25.80
130,361,83.20,25.80
130,360,83.20,25.80
132,361,83.20,25.80
131,362,83.20,25.80
131,361,83.30,25.80
131,360,83.30,25.80
131,361,83.30,25.80
131,361,83.30,25.80
131,361,83.30,25.80
131,361,83.30,25.80
131,361,83.30,25.80
131,361,83.30,25.80
130,360,83.30,25.80
131,360,83.30,25.80
131,361,83.30,25.80
131,361,83.20,25.80
131,361,83.20,25.80
131,361,83.20,25.80
131,361,83.20,25.80
131,362,83.20,25.80
131,361,83.20,25.80
130,360,83.20,25.80
131,361,83.20,25.80
130,362,83.20,25.80
131,361,83.30,25.80
130,361,83.30,25.80
131,361,83.20,25.80
131,361,83.30,25.80
131,361,83.20,25.80
131,362,83.20,25.80
131,361,83.20,25.80
130,360,83.20,25.80
130,360,83.20,25.80
131,361,83.20,25.80
131,361,83.20,25.80
131,361,83.20,25.80
130,361,83.20,25.80
130,361,83.20,25.80
131,361,83.20,25.80
131,362,83.20,25.80
131,361,83.20,25.80
131,361,83.30,25.80
130,360,83.20,25.80
131,360,83.20,25.80
131,361,83.20,25.80
131,361,83.20,25.80
130,361,83.20,25.80
131,361,83.20,25.80
130,361,83.20,25.80
131,361,83.20,25.80
131,361,83.20,25.80
130,361,83.10,25.80
130,361,83.10,25.80
131,361,83.20,25.80
131,361,83.10,25.80
131,361,83.10,25.80
130,362,83.10,25.80
130,361,83.10,25.80
130,361,83.20,25.80
131,361,83.20,25.80
130,362,83.20,25.80
131,361,83.20,25.80
131,361,83.20,25.80
131,361,83.20,25.80
130,361,83.20,25.80
130,361,83.20,25.80
131,361,83.20,25.80
130,361,83.20,25.80
131,362,83.20,25.80
130,361,83.20,25.80
130,361,83.20,25.80
130,361,83.20,25.80
131,362,83.20,25.80
130,361,83.20,25.80
130,361,83.20,25.80
131,361,83.20,25.80
131,361,83.20,25.80
130,362,83.20,25.80
130,361,83.20,25.80
130,361,83.20,25.80
130,361,83.20,25.80
130,360,83.20,25.80
130,361,83.20,25.80
130,361,83.20,25.80
130,361,83.20,25.80
131,361,83.20,25.80
130,361,83.20,25.80
130,361,83.20,25.80
130,361,83.20,25.80
131,362,83.20,25.80
130,361,83.20,25.80
130,361,83.10,25.80
130,361,83.20,25.90
130,361,83.20,25.80
130,360,83.20,25.80
130,362,83.10,25.80
130,361,83.20,25.80
130,363,83.10,25.80
130,361,83.10,25.80
130,361,83.10,25.80
130,362,83.10,25.80
130,361,83.10,25.90
130,361,83.20,25.80
130,361,83.10,25.90
130,361,83.10,25.80
131,361,83.10,25.80
130,361,83.10,25.80
130,361,83.10,25.90
130,362,83.10,25.90
130,362,83.10,25.80
130,361,83.10,25.80
130,361,83.10,25.80
130,362,83.10,25.80
130,362,83.10,25.80
130,362,83.10,25.80
131,361,83.10,25.80
130,362,83.10,25.80
131,363,83.10,25.80
130,362,83.10,25.90
130,361,83.10,25.80
130,362,83.10,25.80
130,361,83.10,25.80
130,362,83.10,25.80
130,361,83.10,25.80
130,362,83.10,25.90
130,361,83.10,25.80
130,363,83.10,25.80
130,362,83.10,25.80
130,362,83.10,25.80
130,362,83.10,25.80
130,362,83.10,25.80
130,361,83.10,25.90
130,362,83.10,25.80
130,362,83.10,25.80
130,362,83.20,25.90
130,362,83.20,25.90
130,362,83.20,25.80
130,362,83.20,25.80
130,361,83.20,25.90
130,362,83.30,25.90
130,362,83.30,25.80
130,362,83.30,25.90
130,363,83.30,25.90
130,362,83.30,25.90
130,362,83.30,25.90
130,362,83.40,25.90
130,362,83.40,25.80
130,361,83.40,25.90
130,361,83.40,25.90
130,362,83.40,25.80
130,361,83.30,25.80
130,362,83.30,25.90
130,362,83.30,25.90
130,361,83.30,25.90
130,361,83.20,25.90
130,362,83.20,25.90
130,362,83.20,25.90
130,361,83.10,25.80
130,361,83.10,25.90
130,362,83.10,25.90
130,361,83.10,25.90
130,361,83.10,25.90
130,361,83.10,25.90
130,362,83.10,25.80
130,362,83.00,25.90
130,361,83.00,25.90
130,362,83.00,25.90
130,362,83.00,25.90
130,363,83.10,25.90
130,361,83.00,25.90
130,362,83.10,25.90
130,361,83.00,25.90
130,361,83.00,25.90
130,361,83.00,25.90
130,362,83.00,25.90
130,362,83.10,25.90
130,361,83.00,25.90
130,361,83.10,25.90
130,361,83.10,25.90
130,362,83.10,25.90
130,361,83.10,25.90
130,362,83.10,25.90
130,361,83.10,25.90
130,361,83.10,25.90
130,361,83.10,25.90
130,361,83.10,25.90
130,361,83.20,25.90
130,362,83.20,25.90
130,361,83.20,25.90
130,362,83.20,25.90
130,361,83.20,25.90
130,361,83.20,25.90
129,361,83.20,25.90
130,361,83.20,25.90
130,361,83.20,25.90
130,362,83.20,25.90
130,361,83.30,25.90
130,362,83.30,25.90
130,362,83.20,25.90
130,362,83.30,25.90
129,361,83.30,25.90
130,362,83.30,25.90
130,361,83.30,25.90
130,361,83.30,25.90
130,362,83.30,25.90
130,362,83.30,25.90
130,361,83.30,25.90
130,361,83.30,25.90
130,362,83.40,25.90
129,361,83.40,25.90
130,362,83.40,25.90
129,362,83.40,25.90
130,362,83.40,25.90
130,362,83.40,25.90
130,361,83.40,25.90
130,362,83.40,25.90
130,361,83.40,25.90
130,361,83.40,25.90
130,362,83.40,25.90
130,362,83.40,25.90
130,362,83.40,25.90
130,361,83.40,25.90
130,361,83.40,25.90
129,362,83.40,25.90
130,361,83.40,25.90
129,362,83.40,25.90
130,361,83.40,25.90
130,362,83.40,25.90
130,361,83.40,25.90
129,362,83.30,25.90
130,361,83.30,25.90
129,361,83.40,25.90
130,362,83.30,25.90
130,361,83.30,25.90
130,362,83.30,25.90
130,361,83.30,25.90
130,362,83.30,25.90
130,363,83.40,25.90
129,361,83.40,25.90
130,361,83.40,25.90
129,362,83.40,25.90
130,361,83.40,25.90
130,361,83.40,25.90
129,361,83.40,25.90
129,361,83.40,25.90
130,361,83.30,25.90
130,361,83.30,25.90
129,362,83.30,25.90
130,362,83.30,25.90
130,361,83.20,25.90
129,362,83.20,25.90
130,361,83.20,25.90
129,361,83.20,25.90
130,361,83.20,25.90
129,361,83.20,25.90
129,361,83.20,25.90
129,362,83.20,25.90
138,362,83.20,25.90
137,362,83.20,25.90
137,362,83.20,25.90
136,362,83.20,25.90
136,363,83.20,25.90
136,361,83.20,25.90
136,363,83.20,25.90
135,361,83.30,25.90
135,362,83.30,25.90
135,360,83.20,25.90
135,361,83.30,25.90
135,361,83.20,25.90
135,362,83.30,25.90
135,361,83.30,25.90
135,361,83.30,25.90
135,361,83.30,25.90
135,362,83.40,25.90
135,362,83.40,25.90
135,362,83.40,25.90
135,362,83.40,25.90
135,361,83.40,25.90
135,361,83.40,25.90
134,362,83.40,25.90
135,362,83.40,25.90
134,362,83.50,25.90
135,362,83.50,25.90
134,362,83.50,25.90
134,362,83.50,25.90
134,362,83.50,25.90
134,362,83.60,25.90
134,362,83.60,25.90
134,363,83.60,25.90
134,361,83.60,25.90
134,363,83.60,25.90
134,363,83.60,25.90
134,362,83.60,25.90
134,362,83.60,25.90
134,362,83.60,25.90
134,362,83.60,25.90
133,362,83.60,25.90
134,362,83.60,25.90
134,362,83.60,25.90
134,362,83.60,25.90
133,362,83.60,25.90
133,362,83.60,25.90
134,362,83.60,25.90
133,362,83.60,25.90
133,363,83.60,25.90
133,362,83.60,25.90
133,361,83.60,25.90
133,362,83.60,25.90
133,362,83.60,25.90
133,362,83.60,25.90
133,362,83.60,25.90
133,362,83.60,25.90
133,361,83.60,25.90
133,363,83.60,25.90
133,362,83.60,25.90
133,362,83.60,25.90
133,362,83.60,25.90
133,362,83.60,25.90
133,363,83.60,25.90
133,362,83.60,25.90
133,362,83.50,25.90
133,362,83.50,25.90
133,361,83.60,25.90
133,362,83.50,25.90
133,362,83.50,25.90
132,362,83.50,25.90
132,362,83.50,25.90
133,363,83.50,25.90
133,362,83.50,25.90
132,362,83.50,25.90
132,362,83.50,25.90
133,362,83.50,25.90
132,362,83.50,25.90
133,362,83.50,25.90
132,362,83.50,25.90
133,363,83.50,25.90
132,362,83.60,25.90
132,362,83.60,25.90
132,362,83.60,25.90
132,362,83.60,25.90
132,362,83.60,25.90
132,363,83.60,25.90
132,361,83.60,25.90
132,362,83.60,25.90
132,362,83.60,25.90
132,362,83.60,25.90
132,362,83.60,25.90
132,362,83.60,25.90
132,363,83.60,25.90
132,362,83.60,25.90
132,362,83.60,25.90
132,362,83.60,25.90
132,361,83.60,25.90
132,362,83.60,25.90
132,362,83.60,25.90
132,362,83.60,25.90
132,362,83.60,25.90
132,362,83.60,25.90
132,362,83.50,25.90
132,362,83.50,25.90
132,363,83.50,25.90
131,363,83.50,25.90
131,363,83.50,25.90
131,363,83.50,25.90
132,363,83.40,25.90
132,363,83.50,25.90
132,363,83.50,25.90
131,362,83.50,25.90
131,363,83.50,25.90
131,362,83.50,25.90
131,362,83.50,25.90
131,362,83.50,25.90
131,363,83.50,25.90
131,363,83.50,25.90
131,362,83.50,25.90
140,363,83.50,25.90
140,363,83.50,25.90
140,362,83.40,25.90
139,363,83.40,25.90
139,363,83.40,25.90
139,363,83.40,25.90
139,362,83.40,25.90
139,362,83.30,25.90
139,362,83.30,25.90
139,362,83.30,25.90
138,362,83.30,25.90
138,362,83.20,25.90
138,363,83.20,25.90
138,362,83.20,25.90
138,362,83.20,25.90
138,362,83.20,25.90
138,362,83.20,25.90
138,363,83.20,25.90
138,362,83.10,25.90
138,362,83.10,25.90
137,362,83.10,25.90
137,362,83.10,25.90
138,362,83.10,25.90
137,362,83.00,25.90
137,363,83.00,25.90
137,362,83.10,25.90
137,363,83.00,25.90
137,362,83.10,25.90
137,362,83.00,25.90
137,362,83.00,25.90
137,362,83.00,25.90
137,362,83.00,25.90
137,361,83.00,25.90
137,362,83.00,25.90
137,362,83.00,25.90
137,362,83.00,25.90
136,362,83.00,25.90
136,362,83.00,25.90
136,362,82.90,25.90
136,362,82.90,25.90
136,361,82.90,25.90
137,362,82.90,25.90
136,362,82.90,25.90
136,362,82.90,25.90
136,361,82.90,25.90
136,362,82.90,25.90
136,362,82.90,25.90
136,361,82.90,25.90
136,363,82.90,25.90
136,362,82.80,25.90
136,362,82.80,25.90
136,362,82.80,25.90
136,361,82.80,25.90
136,361,82.80,25.90
136,362,82.80,25.90
135,362,82.70,25.90
136,361,82.70,25.90
135,361,82.70,25.90
136,361,82.70,25.90
136,361,82.70,25.90
135,361,82.70,25.90
135,361,82.70,25.90
135,361,82.70,25.90
136,361,82.70,25.90
136,362,82.70,25.90
135,361,82.70,25.90
135,361,82.70,25.90
135,362,82.70,25.90
135,362,82.70,25.90
136,361,82.70,25.90
135,361,82.70,25.90
135,362,82.70,25.90
135,361,82.70,25.90
135,362,82.70,25.90
135,362,82.70,25.90
136,362,82.70,25.90
135,361,82.70,25.90
135,362,82.70,25.90
136,362,82.70,25.90
135,361,82.70,25.90
135,361,82.70,25.90
135,361,82.70,25.90
135,361,82.70,25.90
135,361,82.70,25.90
135,361,82.70,25.90
135,361,82.70,25.90
135,361,82.70,25.90
135,361,82.70,25.90
135,361,82.80,25.90
135,361,82.80,25.90
135,361,82.80,25.90
135,361,82.80,25.90
135,361,82.80,25.90
135,361,82.80,25.90
134,361,82.80,25.90
135,360,82.80,25.90
135,361,82.80,25.90
135,361,82.80,25.90
135,361,82.90,25.90
135,360,82.90,25.90
134,360,82.80,25.90
135,361,82.90,25.90
135,361,82.80,25.90
135,361,82.90,25.90
135,361,82.80,25.90
135,360,82.90,25.90
135,360,82.90,25.90
135,360,82.80,25.90
134,360,82.80,25.90
135,361,82.80,25.90
135,361,82.80,25.90
134,361,82.80,25.90
134,361,82.80,25.90
134,360,82.80,25.90
135,361,82.80,25.90
135,361,82.70,25.90
135,361,82.70,25.90
134,361,82.70,25.90
134,361,82.70,25.90
134,361,82.70,25.90
134,360,82.70,25.90
134,361,82.70,25.90
134,361,82.70,25.90
134,360,82.80,25.90
135,362,82.80,25.90
134,361,82.70,25.90
134,360,82.80,25.90
134,361,82.80,25.90
